Gender,Months,Growth_rate,BMI_Level,PCT,Quantile,Weight,Protein_Mass,Mineral_Mass,Soft_Lean_Mass,Body_Fat_Mass,Skeletal_Muscle_Mass,BMR,Student_ID,Age,Target_Age,Target_Months,Height,Target_Height,PW,MW,SW,BW,SMW,SS,BS,Ages,Target_Ages,nobs
2,193,0.006682867557715744,1.0,3.0,0.6322237742776571,57.5,7.5,2.8,36.1,20.0,20.7,1199.0,508795.0,16.0,17.0,207.0,161.8,162.8,0.127003699136868,0.048828125,0.6136865342163356,0.3485838779956427,0.3575832305795314,0.5725,0.5734767025089607,16.0,17.0,217
2,194,0.003058103975535076,1.0,3.0,0.666942826420796,56.1,7.5,2.9,36.3,16.0,20.9,1208.0,26787.0,16.0,17.0,204.0,162.3,163.0,0.1371428571428571,0.0516934046345811,0.6590476190476191,0.297723292469352,0.3812056737588652,0.5748031496062992,0.452127659574468,16.0,17.0,183
2,195,0.0042579075425790425,1.0,3.0,0.5091072294891884,54.0,7.4,2.8,35.5,16.0,20.3,1187.0,16731.0,16.0,17.0,207.0,160.2,161.4,0.1361867704280155,0.0509868421052631,0.6537785588752197,0.3012048192771084,0.375,0.5739348370927319,0.4615384615384615,16.0,17.0,1433
2,196,0.0069277108433735135,1.0,4.0,0.8716781043498592,56.3,7.8,3.0,37.8,16.0,21.8,1237.0,9241.5,16.0,17.0,209.0,166.0,166.75,0.1383763837638376,0.053464693439856104,0.6654278723200401,0.287324130510086,0.38013753194526767,0.5767195767195767,0.43190198346969855,16.0,17.0,32
2,197,0.004259203314807447,1.0,3.0,0.5831922990614795,54.5,7.5,2.8,35.849999999999994,17.0,20.6,1195.5,25160.5,16.0,17.0,209.0,161.2,162.0,0.1367673179396092,0.0509803921568627,0.652754590984975,0.3047619047619048,0.3763250883392226,0.5760416210934651,0.4668304668304668,16.0,17.0,2576
2,198,0.005382775119617156,1.0,2.0,0.497337253292028,54.4,7.8,2.9,37.8,14.0,21.7,1238.0,9242.0,16.0,17.0,212.0,160.1,160.8,0.1393298059964726,0.054673721340388,0.673721340388007,0.2821869488536155,0.3844797178130511,0.5710526315789474,0.4188481675392669,16.0,17.0,25
2,200,0.00427189078734147,2.0,4.0,0.8849914825324294,72.8,8.7,3.1,40.9,26.0,24.2,1309.0,9216.0,16.0,16.5,206.5,166.4,167.14999999999998,0.1222527472527472,0.048076923076923,0.5975274725274725,0.3571428571428571,0.3461538461538461,0.5793103448275861,0.5977011494252874,16.0,16.5,6
2,201,0.0038461538461538325,1.0,1.0,0.2028871041866807,49.7,6.5,2.4,30.9,17.0,17.6,1081.0,9199.0,16.0,16.0,203.0,156.0,156.6,0.1307847082494969,0.0482897384305835,0.6217303822937625,0.3420523138832997,0.3541247484909456,0.5695792880258901,0.5501618122977346,16.0,16.0,1
2,202,0.004904966278356904,1.0,3.0,0.5236874708441303,55.1,7.5,2.8,36.1,17.0,20.7,1200.0,25160.5,16.0,17.0,214.0,160.5,161.5,0.13594873793652534,0.0509803921568627,0.6509433962264151,0.30742873528912606,0.37390677797654537,0.5751370211746383,0.47242951907131003,16.0,17.0,3040
2,203,0.003107520198881275,1.0,3.0,0.6793406615024253,58.9,7.8,2.9,37.6,19.0,21.6,1234.0,508772.0,16.0,17.0,209.0,162.6,163.0,0.134125636672326,0.0497237569060773,0.6369137670196673,0.3225806451612903,0.3701188455008489,0.5781637717121588,0.5039787798408488,16.0,17.0,127
2,204,0.005087440895907291,1.0,3.0,0.5040722179910658,54.7,7.4,2.8,35.8,17.0,20.5,1193.0,18148.0,17.0,17.0,214.0,160.3,161.4,0.13552805231032256,0.0508166969147005,0.6492985971943888,0.3090234857849196,0.37150148581943876,0.5739913119648188,0.4770992366412214,17.0,17.0,2274
2,205,0.005871298922226376,1.0,3.0,0.5405970652769185,57.2,7.7,2.9,36.9,17.0,21.2,1218.0,28290.0,17.0,17.0,215.0,160.8,161.7,0.1299282990307023,0.0491803278688524,0.6243980738362761,0.3370786516853932,0.35272122614227874,0.5745257452574526,0.5398457583547558,17.0,17.0,142
2,206,0.002920609574890931,1.0,3.0,0.6516390830492359,54.8,7.7,2.9,36.95,16.0,21.3,1218.5,16283.5,17.0,18.0,216.0,162.3,163.14999999999998,0.1388329979879275,0.0518053375196232,0.66652597898528,0.28976223202124546,0.3840830449826989,0.5753948252688172,0.4382763478038161,17.0,18.0,192
2,207,0.0019280213618819708,1.0,2.0,0.4998886660702583,54.05,7.3,2.8,35.150000000000006,17.0,20.2,1178.0,17183.0,17.0,17.0,214.0,160.35000000000002,160.75,0.1353637901861252,0.0508130081300813,0.6498646336857408,0.31192462187627745,0.371554769199605,0.5733695652173914,0.4810263266145619,17.0,17.0,498
2,208,0.0018679950186799577,1.0,3.0,0.5169565922738845,57.7,8.05,3.1,38.9,16.0,22.35,1268.0,9242.0,17.0,17.5,218.5,160.6,160.9,0.1388888888888889,0.0536332179930795,0.6730103806228374,0.2777777777777778,0.3854166666666666,0.576530612244898,0.4113110539845758,17.0,17.5,10
2,209,0.002552648372686761,1.0,3.0,0.5378851630323309,55.2,7.5,2.8,35.9,17.0,20.7,1195.0,18175.0,17.0,18.0,216.0,160.9,161.4,0.1346499102333931,0.0505050505050505,0.6446280991735537,0.3141361256544502,0.3704974271012007,0.5759312320916906,0.486322188449848,17.0,18.0,1111
2,212,0.004655218695293284,1.0,3.0,0.5932034185046094,53.05,7.65,2.85,36.7,16.0,21.05,1214.0,9253.0,17.0,17.5,218.5,162.7,163.35,0.1355518894674434,0.0531145325262972,0.6536448845272373,0.2962313759859772,0.37348239995298815,0.5713548759853081,0.4538312787043751,17.0,17.5,8
2,214,0.0026307161413164915,1.0,2.0,0.485523670910022,56.3,7.5,2.8,36.1,18.0,20.8,1199.0,18107.0,17.0,18.0,217.0,160.4,160.9,0.1329062634634716,0.0500782472613458,0.6385135135135135,0.3208503314635389,0.366288492706645,0.5747463511645937,0.5035617169644495,17.0,18.0,876
2,215,0.002418379685610761,1.0,3.0,0.5856584536828321,57.0,7.8,2.9,37.7,18.0,21.8,1237.0,28278.0,17.0,18.0,219.0,161.7,162.9,0.1352253756260434,0.0505050505050505,0.6452095808383234,0.3157894736842105,0.3737574552683897,0.5797546012269938,0.4872389791183295,17.0,18.0,49
2,216,0.0036308706399340585,1.0,2.0,0.472160369509039,56.0,7.5,2.8,36.349999999999994,18.0,20.9,1205.5,17588.0,18.0,18.0,221.0,160.3,161.2,0.13424434856587258,0.05047794453408015,0.6439213860367093,0.3140495867768595,0.3693855601915592,0.5744652535811072,0.49004709104894834,18.0,18.0,220
2,217,0.003077039603866627,1.0,3.0,0.5133851004851299,54.65,7.4,2.7,35.4,19.0,20.35,1184.0,28657.0,18.0,18.0,221.0,160.85000000000002,161.3,0.1301923677163931,0.048622494010843495,0.6247721972121278,0.3357393582834825,0.36002576453455803,0.5724068510073665,0.5382405485007966,18.0,18.0,58
2,219,0.0018951358180667732,2.0,3.0,0.5829456054292894,66.7,8.1,3.0,38.8,28.0,22.4,1264.0,28359.0,18.0,18.0,221.0,161.8,162.9,0.12143928035982,0.0463215258855585,0.5803814713896458,0.3814713896457765,0.3358320839580209,0.577319587628866,0.6572769953051643,18.0,18.0,13
2,221,0.0062436991500877115,1.5,3.5,0.8299438297982537,68.65,9.15,3.5,43.95,22.0,25.700000000000003,1381.5,519617.5,18.0,18.0,224.0,170.2,171.25,0.13392574622930065,0.0512237289223756,0.644734549189913,0.3162044913625879,0.3744456877141009,0.5811475409836067,0.49138930286471266,18.0,18.0,2
